id,filename,group,category,index_in_set,image_path,brightness_median,brightness_stdev,saturation_median,saturation_stdev,hue_median,hue_stdev,label,imageID
human_cityscape_00052,human_cityscape_00052.jpg,human,cityscape,52,images/human_cityscape_00052.jpg,167,73.0723,68,52.3946,152,48.3946,HUMAN Cityscape 00052,502
human_cityscape_00053,human_cityscape_00053.jpg,human,cityscape,53,images/human_cityscape_00053.jpg,156,50.0537,90,37.2294,148,50.2035,HUMAN Cityscape 00053,503
human_cityscape_00054,human_cityscape_00054.jpg,human,cityscape,54,images/human_cityscape_00054.jpg,78,36.1198,82,97.6516,140,50.0725,HUMAN Cityscape 00054,504
human_cityscape_00055,human_cityscape_00055.jpg,human,cityscape,55,images/human_cityscape_00055.jpg,225,63.8728,66,45.9228,138,45.113,HUMAN Cityscape 00055,505
human_cityscape_00056,human_cityscape_00056.jpg,human,cityscape,56,images/human_cityscape_00056.jpg,147,60.4849,28,38.6982,54,29.7226,HUMAN Cityscape 00056,506
human_cityscape_00057,human_cityscape_00057.jpg,human,cityscape,57,images/human_cityscape_00057.jpg,208,63.3848,47,63.2024,138,49.4884,HUMAN Cityscape 00057,507
human_cityscape_00058,human_cityscape_00058.jpg,human,cityscape,58,images/human_cityscape_00058.jpg,191,48.482,190,71.325,143,8.9874,HUMAN Cityscape 00058,508
human_cityscape_00059,human_cityscape_00059.jpg,human,cityscape,59,images/human_cityscape_00059.jpg,189,65.9205,31,34.1589,49,36.7757,HUMAN Cityscape 00059,509
human_cityscape_00060,human_cityscape_00060.jpg,human,cityscape,60,images/human_cityscape_00060.jpg,208,77.8797,117,50.3008,147,37.4339,HUMAN Cityscape 00060,510
human_cityscape_00061,human_cityscape_00061.jpg,human,cityscape,61,images/human_cityscape_00061.jpg,174,58.9124,48,53.5289,67,62.1201,HUMAN Cityscape 00061,511
human_cityscape_00062,human_cityscape_00062.jpg,human,cityscape,62,images/human_cityscape_00062.jpg,190,65.0223,30,34.9276,49,35.801,HUMAN Cityscape 00062,512
human_cityscape_00063,human_cityscape_00063.jpg,human,cityscape,63,images/human_cityscape_00063.jpg,100,71.1946,36,41.9839,81,44.0305,HUMAN Cityscape 00063,513
human_cityscape_00064,human_cityscape_00064.jpg,human,cityscape,64,images/human_cityscape_00064.jpg,176,69.6527,35,38.1689,146,51.7309,HUMAN Cityscape 00064,514
human_cityscape_00065,human_cityscape_00065.jpg,human,cityscape,65,images/human_cityscape_00065.jpg,223,68.7899,166,54.2173,145,23.2337,HUMAN Cityscape 00065,515
human_cityscape_00066,human_cityscape_00066.jpg,human,cityscape,66,images/human_cityscape_00066.jpg,186,54.3094,31,17.2951,123,26.4539,HUMAN Cityscape 00066,516
human_cityscape_00067,human_cityscape_00067.jpg,human,cityscape,67,images/human_cityscape_00067.jpg,214,75.5273,136,65.7953,142,16.674,HUMAN Cityscape 00067,517
human_cityscape_00068,human_cityscape_00068.jpg,human,cityscape,68,images/human_cityscape_00068.jpg,154,64.9179,80,57.4636,122,53.2292,HUMAN Cityscape 00068,518
human_cityscape_00069,human_cityscape_00069.jpg,human,cityscape,69,images/human_cityscape_00069.jpg,108,50.4923,90,39.5253,127,29.5659,HUMAN Cityscape 00069,519
human_cityscape_00070,human_cityscape_00070.jpg,human,cityscape,70,images/human_cityscape_00070.jpg,185,60.6002,253,80.1772,145,38.0489,HUMAN Cityscape 00070,520
human_cityscape_00071,human_cityscape_00071.jpg,human,cityscape,71,images/human_cityscape_00071.jpg,138,61.1908,54,50.5948,98,50.7653,HUMAN Cityscape 00071,521
human_cityscape_00072,human_cityscape_00072.jpg,human,cityscape,72,images/human_cityscape_00072.jpg,103,54.533,63,61.4381,134,49.0257,HUMAN Cityscape 00072,522
human_cityscape_00073,human_cityscape_00073.jpg,human,cityscape,73,images/human_cityscape_00073.jpg,181,64.4271,49,39.344,144,47.355,HUMAN Cityscape 00073,523
human_cityscape_00074,human_cityscape_00074.jpg,human,cityscape,74,images/human_cityscape_00074.jpg,111,56.8497,52,51.9648,147,66.6866,HUMAN Cityscape 00074,524
human_cityscape_00075,human_cityscape_00075.jpg,human,cityscape,75,images/human_cityscape_00075.jpg,105,68.6406,72,30.6542,150,58.0299,HUMAN Cityscape 00075,525
human_cityscape_00076,human_cityscape_00076.jpg,human,cityscape,76,images/human_cityscape_00076.jpg,183,56.1526,72,65.2073,139,11.7671,HUMAN Cityscape 00076,526
human_cityscape_00077,human_cityscape_00077.jpg,human,cityscape,77,images/human_cityscape_00077.jpg,173,76.5208,81,62.9005,145,62.1146,HUMAN Cityscape 00077,527
human_cityscape_00078,human_cityscape_00078.jpg,human,cityscape,78,images/human_cityscape_00078.jpg,129,51.043,51,35.4401,189,85.9755,HUMAN Cityscape 00078,528
human_cityscape_00079,human_cityscape_00079.jpg,human,cityscape,79,images/human_cityscape_00079.jpg,104,45.0285,53,35.342,147,54.9508,HUMAN Cityscape 00079,529
human_cityscape_00080,human_cityscape_00080.jpg,human,cityscape,80,images/human_cityscape_00080.jpg,180,49.901,21,48.6218,63,61.0083,HUMAN Cityscape 00080,530
human_cityscape_00081,human_cityscape_00081.jpg,human,cityscape,81,images/human_cityscape_00081.jpg,144,53.6765,196,58.3771,155,15.6678,HUMAN Cityscape 00081,531
human_cityscape_00082,human_cityscape_00082.jpg,human,cityscape,82,images/human_cityscape_00082.jpg,116,55.1527,34,33.6011,116,65.5713,HUMAN Cityscape 00082,532
human_cityscape_00083,human_cityscape_00083.jpg,human,cityscape,83,images/human_cityscape_00083.jpg,89,55.8945,46,31.8731,98,50.2777,HUMAN Cityscape 00083,533
human_cityscape_00084,human_cityscape_00084.jpg,human,cityscape,84,images/human_cityscape_00084.jpg,179,62.9252,55,36.3685,24,64.3731,HUMAN Cityscape 00084,534
human_cityscape_00085,human_cityscape_00085.jpg,human,cityscape,85,images/human_cityscape_00085.jpg,186,50.1436,54,39.4396,150,57.9374,HUMAN Cityscape 00085,535
human_cityscape_00086,human_cityscape_00086.jpg,human,cityscape,86,images/human_cityscape_00086.jpg,186,42.4676,35,22.5464,77,57.1211,HUMAN Cityscape 00086,536
human_cityscape_00087,human_cityscape_00087.jpg,human,cityscape,87,images/human_cityscape_00087.jpg,197,57.3029,18,52.5976,132,47.2648,HUMAN Cityscape 00087,537
human_cityscape_00088,human_cityscape_00088.jpg,human,cityscape,88,images/human_cityscape_00088.jpg,181,71.1289,39,47.1895,129,32.9038,HUMAN Cityscape 00088,538
human_cityscape_00089,human_cityscape_00089.jpg,human,cityscape,89,images/human_cityscape_00089.jpg,161,44.1798,31,21.6845,141,64.9466,HUMAN Cityscape 00089,539
human_cityscape_00090,human_cityscape_00090.jpg,human,cityscape,90,images/human_cityscape_00090.jpg,135,83.4804,46,51.2856,51,53.9538,HUMAN Cityscape 00090,540
human_landscape_00001,human_landscape_00001.jpg,human,landscape,1,images/human_landscape_00001.jpg,98,62.2868,119,62.0457,72,36.133,HUMAN Landscape 00001,541
human_landscape_00002,human_landscape_00002.jpg,human,landscape,2,images/human_landscape_00002.jpg,122,73.4225,59,52.2279,29,71.0745,HUMAN Landscape 00002,542
human_landscape_00003,human_landscape_00003.jpg,human,landscape,3,images/human_landscape_00003.jpg,102,72.1056,102,57.5246,56,45.0554,HUMAN Landscape 00003,543
human_landscape_00004,human_landscape_00004.jpg,human,landscape,4,images/human_landscape_00004.jpg,192,68.0827,122,32.9863,145,49.8399,HUMAN Landscape 00004,544
human_landscape_00005,human_landscape_00005.jpg,human,landscape,5,images/human_landscape_00005.jpg,110,57.0396,117,51.9279,127,54.4129,HUMAN Landscape 00005,545
human_landscape_00006,human_landscape_00006.jpg,human,landscape,6,images/human_landscape_00006.jpg,114,39.6719,55,28.483,77,50.3272,HUMAN Landscape 00006,546
human_landscape_00007,human_landscape_00007.jpg,human,landscape,7,images/human_landscape_00007.jpg,104,72.7286,44,31.4107,127,59.9175,HUMAN Landscape 00007,547
human_landscape_00008,human_landscape_00008.jpg,human,landscape,8,images/human_landscape_00008.jpg,124,89.8794,52,39.8908,135,51.1758,HUMAN Landscape 00008,548
human_landscape_00009,human_landscape_00009.jpg,human,landscape,9,images/human_landscape_00009.jpg,228,54.0306,6,45.3944,79,58.8278,HUMAN Landscape 00009,549
human_landscape_00010,human_landscape_00010.jpg,human,landscape,10,images/human_landscape_00010.jpg,152,60.2678,123,54.0102,141,50.9678,HUMAN Landscape 00010,550
human_landscape_00011,human_landscape_00011.jpg,human,landscape,11,images/human_landscape_00011.jpg,124,59.2272,74,65.9808,37,44.0908,HUMAN Landscape 00011,551
human_landscape_00012,human_landscape_00012.jpg,human,landscape,12,images/human_landscape_00012.jpg,69,72.1563,145,61.2341,40,48.9766,HUMAN Landscape 00012,552
human_landscape_00013,human_landscape_00013.jpg,human,landscape,13,images/human_landscape_00013.jpg,131,63.5585,100,60.6061,49,67.7133,HUMAN Landscape 00013,553
human_landscape_00014,human_landscape_00014.jpg,human,landscape,14,images/human_landscape_00014.jpg,144,73.4589,40,56.2909,48,62.6686,HUMAN Landscape 00014,554
human_landscape_00015,human_landscape_00015.jpg,human,landscape,15,images/human_landscape_00015.jpg,212,41.3004,16,21.6693,155,46.8091,HUMAN Landscape 00015,555
human_landscape_00016,human_landscape_00016.jpg,human,landscape,16,images/human_landscape_00016.jpg,147,62.6025,19,73.2535,49,56.8891,HUMAN Landscape 00016,556
human_landscape_00017,human_landscape_00017.jpg,human,landscape,17,images/human_landscape_00017.jpg,164,58.5447,7,29.4296,135,57.2109,HUMAN Landscape 00017,557
human_landscape_00018,human_landscape_00018.jpg,human,landscape,18,images/human_landscape_00018.jpg,236,74.7459,88,37.7482,150,65.3152,HUMAN Landscape 00018,558
human_landscape_00019,human_landscape_00019.jpg,human,landscape,19,images/human_landscape_00019.jpg,56,81.1774,80,26.651,139,28.2366,HUMAN Landscape 00019,559
human_landscape_00020,human_landscape_00020.jpg,human,landscape,20,images/human_landscape_00020.jpg,145,74.2675,36,54.5596,144,71.9982,HUMAN Landscape 00020,560
human_landscape_00021,human_landscape_00021.jpg,human,landscape,21,images/human_landscape_00021.jpg,178,74.2218,42,65.5463,30,17.6567,HUMAN Landscape 00021,561
human_landscape_00022,human_landscape_00022.jpg,human,landscape,22,images/human_landscape_00022.jpg,170,58.5502,29,56.3999,113,55.6808,HUMAN Landscape 00022,562
human_landscape_00023,human_landscape_00023.jpg,human,landscape,23,images/human_landscape_00023.jpg,165,45.9606,29,35.9454,134,66.8692,HUMAN Landscape 00023,563
human_landscape_00024,human_landscape_00024.jpg,human,landscape,24,images/human_landscape_00024.jpg,212,62.4731,104,40.3413,147,32.2503,HUMAN Landscape 00024,564
human_landscape_00025,human_landscape_00025.jpg,human,landscape,25,images/human_landscape_00025.jpg,193,63.5297,50,63.4192,126,50.6321,HUMAN Landscape 00025,565
human_landscape_00026,human_landscape_00026.jpg,human,landscape,26,images/human_landscape_00026.jpg,172,71.0467,70,61.6433,58,54.2397,HUMAN Landscape 00026,566
human_landscape_00027,human_landscape_00027.jpg,human,landscape,27,images/human_landscape_00027.jpg,174,63.9295,58,53.8664,70,45.2363,HUMAN Landscape 00027,567
human_landscape_00028,human_landscape_00028.jpg,human,landscape,28,images/human_landscape_00028.jpg,193,76.0359,72,73.3073,31,58.7663,HUMAN Landscape 00028,568
human_landscape_00029,human_landscape_00029.jpg,human,landscape,29,images/human_landscape_00029.jpg,80,53.9714,120,34.9939,40,14.8381,HUMAN Landscape 00029,569
human_landscape_00030,human_landscape_00030.jpg,human,landscape,30,images/human_landscape_00030.jpg,195,78.8074,176,75.4371,144,44.7408,HUMAN Landscape 00030,570
human_landscape_00031,human_landscape_00031.jpg,human,landscape,31,images/human_landscape_00031.jpg,149,55.3628,134,70.2579,25,65.2204,HUMAN Landscape 00031,571
human_landscape_00032,human_landscape_00032.jpg,human,landscape,32,images/human_landscape_00032.jpg,154,38.0886,214,51.1225,150,62.1338,HUMAN Landscape 00032,572
human_landscape_00033,human_landscape_00033.jpg,human,landscape,33,images/human_landscape_00033.jpg,205,88.0102,34,39.0914,148,49.1346,HUMAN Landscape 00033,573
human_landscape_00034,human_landscape_00034.jpg,human,landscape,34,images/human_landscape_00034.jpg,201,67.2747,62,44.2006,153,52.2444,HUMAN Landscape 00034,574
human_landscape_00035,human_landscape_00035.jpg,human,landscape,35,images/human_landscape_00035.jpg,89,74.6598,89,43.5175,145,93.8999,HUMAN Landscape 00035,575
human_landscape_00036,human_landscape_00036.jpg,human,landscape,36,images/human_landscape_00036.jpg,213,69.1401,110,79.6933,142,31.7332,HUMAN Landscape 00036,576
human_landscape_00037,human_landscape_00037.jpg,human,landscape,37,images/human_landscape_00037.jpg,169,59.587,9,27.6258,60,20.9773,HUMAN Landscape 00037,577
human_landscape_00038,human_landscape_00038.jpg,human,landscape,38,images/human_landscape_00038.jpg,198,55.7077,155,64.4057,148,27.4085,HUMAN Landscape 00038,578
human_landscape_00039,human_landscape_00039.jpg,human,landscape,39,images/human_landscape_00039.jpg,113,41.3908,84,75.4287,103,48.6233,HUMAN Landscape 00039,579
human_landscape_00040,human_landscape_00040.jpg,human,landscape,40,images/human_landscape_00040.jpg,194,83.159,183,75.4237,146,28.174,HUMAN Landscape 00040,580
human_landscape_00041,human_landscape_00041.jpg,human,landscape,41,images/human_landscape_00041.jpg,118,60.1599,89,40.2466,39,54.6035,HUMAN Landscape 00041,581
human_landscape_00042,human_landscape_00042.jpg,human,landscape,42,images/human_landscape_00042.jpg,193,90.2714,143,73.2557,142,38.5535,HUMAN Landscape 00042,582
human_landscape_00043,human_landscape_00043.jpg,human,landscape,43,images/human_landscape_00043.jpg,133,51.2318,60,46.1854,123,36.2504,HUMAN Landscape 00043,583
human_landscape_00044,human_landscape_00044.jpg,human,landscape,44,images/human_landscape_00044.jpg,128,77.5278,106,56.1983,61,27.1337,HUMAN Landscape 00044,584
human_landscape_00045,human_landscape_00045.jpg,human,landscape,45,images/human_landscape_00045.jpg,137,82.0403,79,63.3954,134,53.5226,HUMAN Landscape 00045,585
human_landscape_00046,human_landscape_00046.jpg,human,landscape,46,images/human_landscape_00046.jpg,118,68.9513,130,49.3079,144,56.122,HUMAN Landscape 00046,586
human_landscape_00047,human_landscape_00047.jpg,human,landscape,47,images/human_landscape_00047.jpg,103,53.2099,110,61.6105,60,61.3192,HUMAN Landscape 00047,587
human_landscape_00048,human_landscape_00048.jpg,human,landscape,48,images/human_landscape_00048.jpg,69,62.4219,181,75.9037,46,37.8867,HUMAN Landscape 00048,588
human_landscape_00049,human_landscape_00049.jpg,human,landscape,49,images/human_landscape_00049.jpg,195,57.7059,118,62.1734,46,41.4557,HUMAN Landscape 00049,589
human_landscape_00050,human_landscape_00050.jpg,human,landscape,50,images/human_landscape_00050.jpg,142,72.4983,108,75.986,132,40.2208,HUMAN Landscape 00050,590
human_landscape_00051,human_landscape_00051.jpg,human,landscape,51,images/human_landscape_00051.jpg,223,84.8728,143,41.8931,149,29.5129,HUMAN Landscape 00051,591
human_landscape_00052,human_landscape_00052.jpg,human,landscape,52,images/human_landscape_00052.jpg,182,68.2426,76,49.5059,46,42.4978,HUMAN Landscape 00052,592
human_landscape_00053,human_landscape_00053.jpg,human,landscape,53,images/human_landscape_00053.jpg,117,59.297,60,69.1049,58,57.1973,HUMAN Landscape 00053,593
human_landscape_00054,human_landscape_00054.jpg,human,landscape,54,images/human_landscape_00054.jpg,143,69.069,53,54.1284,21,74.7848,HUMAN Landscape 00054,594
human_landscape_00055,human_landscape_00055.jpg,human,landscape,55,images/human_landscape_00055.jpg,202,52.6896,46,19.8221,148,23.4651,HUMAN Landscape 00055,595
human_landscape_00056,human_landscape_00056.jpg,human,landscape,56,images/human_landscape_00056.jpg,178,69.4945,51,47.675,21,49.1159,HUMAN Landscape 00056,596
human_landscape_00057,human_landscape_00057.jpg,human,landscape,57,images/human_landscape_00057.jpg,74,44.7794,106,42.8341,42,26.0069,HUMAN Landscape 00057,597
human_landscape_00058,human_landscape_00058.jpg,human,landscape,58,images/human_landscape_00058.jpg,89,85.6902,46,77.13,45,55.6644,HUMAN Landscape 00058,598
human_landscape_00059,human_landscape_00059.jpg,human,landscape,59,images/human_landscape_00059.jpg,218,68.1349,79,46.8618,147,65.6743,HUMAN Landscape 00059,599
human_landscape_00060,human_landscape_00060.jpg,human,landscape,60,images/human_landscape_00060.jpg,181,64.0842,103,82.2216,142,24.6486,HUMAN Landscape 00060,600
human_landscape_00061,human_landscape_00061.jpg,human,landscape,61,images/human_landscape_00061.jpg,169,68.021,35,66.6631,139,47.7297,HUMAN Landscape 00061,601
human_landscape_00062,human_landscape_00062.jpg,human,landscape,62,images/human_landscape_00062.jpg,141,86.2711,91,77.2891,24,48.2111,HUMAN Landscape 00062,602
human_landscape_00063,human_landscape_00063.jpg,human,landscape,63,images/human_landscape_00063.jpg,100,73.1063,98,75.9874,49,47.1197,HUMAN Landscape 00063,603
human_landscape_00064,human_landscape_00064.jpg,human,landscape,64,images/human_landscape_00064.jpg,170,78.3019,126,93.6979,137,42.2353,HUMAN Landscape 00064,604
human_landscape_00065,human_landscape_00065.jpg,human,landscape,65,images/human_landscape_00065.jpg,74,67.8228,81,78.1904,147,56.9527,HUMAN Landscape 00065,605
human_landscape_00066,human_landscape_00066.jpg,human,landscape,66,images/human_landscape_00066.jpg,161,62.1464,52,50.9509,70,46.9639,HUMAN Landscape 00066,606
human_landscape_00067,human_landscape_00067.jpg,human,landscape,67,images/human_landscape_00067.jpg,65,75.5723,55,73.279,98,45.7119,HUMAN Landscape 00067,607
human_landscape_00068,human_landscape_00068.jpg,human,landscape,68,images/human_landscape_00068.jpg,139,59.0455,50,42.6474,154,72.7933,HUMAN Landscape 00068,608
human_landscape_00069,human_landscape_00069.jpg,human,landscape,69,images/human_landscape_00069.jpg,152,61.8726,28,77.3026,123,46.9764,HUMAN Landscape 00069,609
human_landscape_00070,human_landscape_00070.jpg,human,landscape,70,images/human_landscape_00070.jpg,247,65.1039,46,19.5837,150,24.4284,HUMAN Landscape 00070,610
human_landscape_00071,human_landscape_00071.jpg,human,landscape,71,images/human_landscape_00071.jpg,87,54.7603,114,59.7342,58,66.6425,HUMAN Landscape 00071,611
human_landscape_00072,human_landscape_00072.jpg,human,landscape,72,images/human_landscape_00072.jpg,167,34.2291,66,42.9527,22,5.0353,HUMAN Landscape 00072,612
human_landscape_00073,human_landscape_00073.jpg,human,landscape,73,images/human_landscape_00073.jpg,134,36.9579,111,43.9968,146,31.7618,HUMAN Landscape 00073,613
human_landscape_00074,human_landscape_00074.jpg,human,landscape,74,images/human_landscape_00074.jpg,170,70.2479,119,56.7439,140,35.2288,HUMAN Landscape 00074,614
human_landscape_00075,human_landscape_00075.jpg,human,landscape,75,images/human_landscape_00075.jpg,119,58.3371,107,68.6332,47,62.4986,HUMAN Landscape 00075,615
human_landscape_00076,human_landscape_00076.jpg,human,landscape,76,images/human_landscape_00076.jpg,171,87.8418,137,64.4217,126,56.0891,HUMAN Landscape 00076,616
human_landscape_00077,human_landscape_00077.jpg,human,landscape,77,images/human_landscape_00077.jpg,112,66.5491,87,34.5588,21,61.7147,HUMAN Landscape 00077,617
human_landscape_00078,human_landscape_00078.jpg,human,landscape,78,images/human_landscape_00078.jpg,101,46.7515,74,64.2209,139,60.0604,HUMAN Landscape 00078,618
human_landscape_00079,human_landscape_00079.jpg,human,landscape,79,images/human_landscape_00079.jpg,188,57.2753,44,50.2602,139,57.458,HUMAN Landscape 00079,619
human_landscape_00080,human_landscape_00080.jpg,human,landscape,80,images/human_landscape_00080.jpg,84,59.172,63,69.3097,146,69.522,HUMAN Landscape 00080,620
human_landscape_00081,human_landscape_00081.jpg,human,landscape,81,images/human_landscape_00081.jpg,121,84.0441,244,80.7413,146,21.2046,HUMAN Landscape 00081,621
human_landscape_00082,human_landscape_00082.jpg,human,landscape,82,images/human_landscape_00082.jpg,63,37.5843,68,56.4707,141,37.3165,HUMAN Landscape 00082,622
human_landscape_00083,human_landscape_00083.jpg,human,landscape,83,images/human_landscape_00083.jpg,173,57.8236,28,41.152,123,41.3397,HUMAN Landscape 00083,623
human_landscape_00084,human_landscape_00084.jpg,human,landscape,84,images/human_landscape_00084.jpg,141,83.3436,42,63.4366,42,67.8013,HUMAN Landscape 00084,624
human_landscape_00085,human_landscape_00085.jpg,human,landscape,85,images/human_landscape_00085.jpg,126,68.1894,60,56.2598,65,50.8069,HUMAN Landscape 00085,625
human_landscape_00086,human_landscape_00086.jpg,human,landscape,86,images/human_landscape_00086.jpg,206,61.069,51,42.8262,67,54.8625,HUMAN Landscape 00086,626
human_landscape_00087,human_landscape_00087.jpg,human,landscape,87,images/human_landscape_00087.jpg,136,60.6337,27,46.3412,60,54.5365,HUMAN Landscape 00087,627
human_landscape_00088,human_landscape_00088.jpg,human,landscape,88,images/human_landscape_00088.jpg,204,66.1209,134,63.6323,134,51.822,HUMAN Landscape 00088,628
human_landscape_00089,human_landscape_00089.jpg,human,landscape,89,images/human_landscape_00089.jpg,126,75.1328,68,49.0828,147,59.2252,HUMAN Landscape 00089,629
human_landscape_00090,human_landscape_00090.jpg,human,landscape,90,images/human_landscape_00090.jpg,134,37.9792,146,57.9734,144,37.6281,HUMAN Landscape 00090,630
human_portrait_00001,human_portrait_00001.jpg,human,portrait,1,images/human_portrait_00001.jpg,109,68.3166,43,53.5137,121,65.9468,HUMAN Portrait 00001,631
human_portrait_00002,human_portrait_00002.jpg,human,portrait,2,images/human_portrait_00002.jpg,49,87.198,77,54.9957,51,40.6046,HUMAN Portrait 00002,632
human_portrait_00003,human_portrait_00003.jpg,human,portrait,3,images/human_portrait_00003.jpg,131,63.7124,48,58.7917,50,31.5663,HUMAN Portrait 00003,633
human_portrait_00004,human_portrait_00004.jpg,human,portrait,4,images/human_portrait_00004.jpg,89,45.9287,48,37.9246,21,38.376,HUMAN Portrait 00004,634
human_portrait_00005,human_portrait_00005.jpg,human,portrait,5,images/human_portrait_00005.jpg,129,39.9922,47,44.1483,120,51.1825,HUMAN Portrait 00005,635
human_portrait_00006,human_portrait_00006.jpg,human,portrait,6,images/human_portrait_00006.jpg,9,29.6451,0,80.8923,0,38.5783,HUMAN Portrait 00006,636
human_portrait_00007,human_portrait_00007.jpg,human,portrait,7,images/human_portrait_00007.jpg,52,43.0253,80,41.5181,35,55.462,HUMAN Portrait 00007,637
human_portrait_00008,human_portrait_00008.jpg,human,portrait,8,images/human_portrait_00008.jpg,70,48.0379,85,68.4007,117,48.6989,HUMAN Portrait 00008,638
human_portrait_00009,human_portrait_00009.jpg,human,portrait,9,images/human_portrait_00009.jpg,139,69.3419,110,81.3533,180,97.3904,HUMAN Portrait 00009,639
human_portrait_00010,human_portrait_00010.jpg,human,portrait,10,images/human_portrait_00010.jpg,80,56.0461,71,51.0922,58,76.8167,HUMAN Portrait 00010,640
human_portrait_00011,human_portrait_00011.jpg,human,portrait,11,images/human_portrait_00011.jpg,113,36.625,101,49.7709,153,94.2658,HUMAN Portrait 00011,641
human_portrait_00012,human_portrait_00012.jpg,human,portrait,12,images/human_portrait_00012.jpg,104,41.3073,45,39.5962,51,71.7158,HUMAN Portrait 00012,642
human_portrait_00013,human_portrait_00013.jpg,human,portrait,13,images/human_portrait_00013.jpg,176,81.2836,13,68.6686,143,53.1132,HUMAN Portrait 00013,643
human_portrait_00014,human_portrait_00014.jpg,human,portrait,14,images/human_portrait_00014.jpg,184,73.1843,130,71.155,140,65.7087,HUMAN Portrait 00014,644
human_portrait_00015,human_portrait_00015.jpg,human,portrait,15,images/human_portrait_00015.jpg,125,66.4575,47,32.4747,146,55.7741,HUMAN Portrait 00015,645
human_portrait_00016,human_portrait_00016.jpg,human,portrait,16,images/human_portrait_00016.jpg,74,65.8875,44,25.3188,200,71.3462,HUMAN Portrait 00016,646
human_portrait_00017,human_portrait_00017.jpg,human,portrait,17,images/human_portrait_00017.jpg,53,55.7346,36,58.2856,134,62.0313,HUMAN Portrait 00017,647
human_portrait_00018,human_portrait_00018.jpg,human,portrait,18,images/human_portrait_00018.jpg,150,70.0192,127,73.0103,51,94.7119,HUMAN Portrait 00018,648
human_portrait_00019,human_portrait_00019.jpg,human,portrait,19,images/human_portrait_00019.jpg,213,67.1653,20,55.5824,85,66.2694,HUMAN Portrait 00019,649
human_portrait_00020,human_portrait_00020.jpg,human,portrait,20,images/human_portrait_00020.jpg,104,66.2853,22,33.0101,36,46.8692,HUMAN Portrait 00020,650
human_portrait_00021,human_portrait_00021.jpg,human,portrait,21,images/human_portrait_00021.jpg,76,54.3915,113,53.0501,20,6.2263,HUMAN Portrait 00021,651
human_portrait_00022,human_portrait_00022.jpg,human,portrait,22,images/human_portrait_00022.jpg,202,60.1832,87,60.3678,42,52.6875,HUMAN Portrait 00022,652
human_portrait_00023,human_portrait_00023.jpg,human,portrait,23,images/human_portrait_00023.jpg,145,54.9212,86,62.0556,94,54.2559,HUMAN Portrait 00023,653
human_portrait_00024,human_portrait_00024.jpg,human,portrait,24,images/human_portrait_00024.jpg,86,77.7644,38,55.5384,150,56.8975,HUMAN Portrait 00024,654
human_portrait_00025,human_portrait_00025.jpg,human,portrait,25,images/human_portrait_00025.jpg,137,66.3528,109,48.7847,33,84.1392,HUMAN Portrait 00025,655
human_portrait_00026,human_portrait_00026.jpg,human,portrait,26,images/human_portrait_00026.jpg,81,30.6452,93,40.9107,24,27.8365,HUMAN Portrait 00026,656
human_portrait_00027,human_portrait_00027.jpg,human,portrait,27,images/human_portrait_00027.jpg,63,51.129,63,56.3305,7,85.0451,HUMAN Portrait 00027,657
human_portrait_00028,human_portrait_00028.jpg,human,portrait,28,images/human_portrait_00028.jpg,90,78.7983,146,80.1817,11,90.3263,HUMAN Portrait 00028,658
human_portrait_00029,human_portrait_00029.jpg,human,portrait,29,images/human_portrait_00029.jpg,82,76.6257,58,54.3322,104,62.2681,HUMAN Portrait 00029,659
human_portrait_00030,human_portrait_00030.jpg,human,portrait,30,images/human_portrait_00030.jpg,108,94.315,49,46.9847,142,74.6782,HUMAN Portrait 00030,660
human_portrait_00031,human_portrait_00031.jpg,human,portrait,31,images/human_portrait_00031.jpg,1,39.4714,0,104.4229,0,21.8048,HUMAN Portrait 00031,661
human_portrait_00032,human_portrait_00032.jpg,human,portrait,32,images/human_portrait_00032.jpg,22,36.2906,159,67.4071,154,65.4554,HUMAN Portrait 00032,662
human_portrait_00033,human_portrait_00033.jpg,human,portrait,33,images/human_portrait_00033.jpg,42,59.0308,162,80.5974,42,41.2179,HUMAN Portrait 00033,663
human_portrait_00034,human_portrait_00034.jpg,human,portrait,34,images/human_portrait_00034.jpg,101,61.0701,40,34.543,140,65.5619,HUMAN Portrait 00034,664
human_portrait_00035,human_portrait_00035.jpg,human,portrait,35,images/human_portrait_00035.jpg,224,47.8833,48,26.6952,148,38.2737,HUMAN Portrait 00035,665
human_portrait_00036,human_portrait_00036.jpg,human,portrait,36,images/human_portrait_00036.jpg,92,59.7437,42,24.2895,205,99.5996,HUMAN Portrait 00036,666
human_portrait_00037,human_portrait_00037.jpg,human,portrait,37,images/human_portrait_00037.jpg,82,61.547,58,55.5839,25,48.7725,HUMAN Portrait 00037,667
human_portrait_00038,human_portrait_00038.jpg,human,portrait,38,images/human_portrait_00038.jpg,140,50.0972,28,24.8743,28,97.5074,HUMAN Portrait 00038,668
human_portrait_00039,human_portrait_00039.jpg,human,portrait,39,images/human_portrait_00039.jpg,253,63.3517,31,51.0144,26,17.5921,HUMAN Portrait 00039,669
human_portrait_00040,human_portrait_00040.jpg,human,portrait,40,images/human_portrait_00040.jpg,219,29.8831,9,38.7412,137,39.5662,HUMAN Portrait 00040,670
human_portrait_00041,human_portrait_00041.jpg,human,portrait,41,images/human_portrait_00041.jpg,215,35.8053,8,48.908,127,52.3046,HUMAN Portrait 00041,671
